State,District,Year,Name,Vote Share,Body,Party,Campaign Twitter,Personal Twitter,Official Twitter,_merge
California,District 43,2016.0,Maxine Waters,76,U.S. House,Democratic,,,https://www.twitter.com/RepMaxineWaters,both
California,District 10,2016.0,Michael Eggman,48,U.S. House,Democratic,,https://www.twitter.com/eggman4congress,,both
California,District 5,2016.0,Mike Thompson,77,U.S. House,Democratic,https://www.twitter.com/Mike_CA05,,https://www.twitter.com/RepThompson,both
California,District 45,2016.0,Mimi Walters,59,U.S. House,Republican,,https://www.twitter.com/MimiWaltersCA,,both
California,District 12,2016.0,Nancy Pelosi,81,U.S. House,Democratic,https://www.twitter.com/TeamPelosi,,https://www.twitter.com/SpeakerPelosi,both
California,District 35,2016.0,Norma Torres,72,U.S. House,Democratic,https://www.twitter.com/Norma4Congress,,https://www.twitter.com/NormaJTorres,both
California,District 43,2016.0,Omar Navarro,24,U.S. House,Republican,https://www.twitter.com/RealOmarNavarro,,,both
California,District 50,2016.0,Patrick Malloy,37,U.S. House,Democratic,,https://www.twitter.com/Votemalloy4cong,,both
California,District 8,2016.0,Paul Cook,62,U.S. House,Republican,https://www.twitter.com/joinpaulcook,,https://www.twitter.com/RepPaulCook,both
California,District 31,2016.0,Pete Aguilar,56,U.S. House,Democratic,https://www.twitter.com/AguilarCampaign,https://www.twitter.com/aguilarpete,https://www.twitter.com/RepPeteAguilar,both
California,District 26,2016.0,Rafael Dagnesses,40,U.S. House,Republican,,https://www.twitter.com/Rafael4Congress,,both
California,District 36,2016.0,Raul Ruiz,62,U.S. House,Democratic,https://www.twitter.com/Dr_RaulRuiz,,https://www.twitter.com/RepRaulRuizMD,both
California,District 17,2016.0,Ro Khanna,61,U.S. House,Democratic,https://www.twitter.com/RoKhanna,,https://www.twitter.com/RepRoKhanna,both
California,District 45,2016.0,Ron Varasteh,41,U.S. House,Democratic,,https://www.twitter.com/Ron4US,,both
California,District 38,2016.0,Ryan Downing,30,U.S. House,Republican,,https://www.twitter.com/RyanDowning2018,,both
California,District 24,2016.0,Salud Carbajal,53,U.S. House,Democratic,https://www.twitter.com/carbajalsalud,,https://www.twitter.com/RepCarbajal,both
California,District 52,2016.0,Scott Peters,57,U.S. House,Democratic,https://www.twitter.com/ScottPetersCA52,https://www.twitter.com/ScottPetersSD,https://www.twitter.com/RepScottPeters,both
California,District 25,2016.0,Stephen Knight,53,U.S. House,Republican,https://www.twitter.com/TeamKnight25,https://www.twitter.com/SteveKnight25,,both
California,District 33,2016.0,Ted Lieu,66,U.S. House,Democratic,https://www.twitter.com/tedlieu,,https://www.twitter.com/RepTedLieu,both
California,District 4,2016.0,Tom McClintock,63,U.S. House,Republican,https://www.twitter.com/tommcclintock,,https://www.twitter.com/RepMcClintock,both
California,District 23,2016.0,Wendy Reed,31,U.S. House,Democratic,,https://www.twitter.com/wendyreedtweet,,both
California,District 19,2016.0,Zoe Lofgren,74,U.S. House,Democratic,https://www.twitter.com/ZoeLofgren,,https://www.twitter.com/RepZoeLofgren,both
Colorado,District 1,2016.0,Casper Stockham,30,U.S. House,Republican,https://www.twitter.com/Casper4Colorado,,,both
Colorado,Senate,2016.0,Darryl Glenn,47,U.S. Senate,Republican,,https://www.twitter.com/DarrylLGlenn,,both
Colorado,District 1,2016.0,Diana DeGette,70,U.S. House,Democratic,https://www.twitter.com/DeGette5280,,https://www.twitter.com/RepDianaDeGette,both
Colorado,District 5,2016.0,Doug Lamborn,66,U.S. House,Republican,,,https://www.twitter.com/RepDLamborn,both
Colorado,District 7,2016.0,Ed Perlmutter,58,U.S. House,Democratic,https://www.twitter.com/Ed4Colorado,,https://www.twitter.com/repperlmutter,both
Colorado,District 2,2016.0,Jared Polis,60,U.S. House,Democratic,https://www.twitter.com/polisforco,,,both
Colorado,District 4,2016.0,Ken Buck,66,U.S. House,Republican,https://www.twitter.com/BuckForColorado,,https://www.twitter.com/RepKenBuck,both
Colorado,Senate,2016.0,Michael Bennet,53,U.S. Senate,Democratic,https://www.twitter.com/michaelbennet,,,both
Colorado,District 6,2016.0,Mike Coffman,54,U.S. House,Republican,,https://www.twitter.com/coffmanforco,,both
Colorado,District 3,2016.0,Scott Tipton,57,U.S. House,Republican,https://www.twitter.com/scottrtipton,,https://www.twitter.com/RepTipton,both
Connecticut,District 3,2016.0,Angel Cadena,31,U.S. House,Republican,,https://www.twitter.com/hiro4you2,,both
Connecticut,District 5,2016.0,Elizabeth Esty,58,U.S. House,Democratic,,https://www.twitter.com/Elizabeth_Esty,,both
Connecticut,District 4,2016.0,Jim Himes,60,U.S. House,Democratic,https://www.twitter.com/jahimes,,,both
Connecticut,District 2,2016.0,Joe Courtney,65,U.S. House,Democratic,https://www.twitter.com/joecourtneyct,,https://www.twitter.com/repjoecourtney,both
Connecticut,District 1,2016.0,Matthew Corey,35,U.S. House,Republican,,https://www.twitter.com/MattCoreyCT,,both
Delaware,At-Large District,2016.0,Lisa Blunt Rochester,57,U.S. House,Democratic,,,https://www.twitter.com/RepLBR,both
Florida,District 20,2016.0,Alcee Hastings,80,U.S. House,Democratic,https://www.twitter.com/alcee4congress,,https://www.twitter.com/RepHastingsFL,both
Florida,District 25,2016.0,Alina Valdes,38,U.S. House,Democratic,,https://www.twitter.com/DrAlinaValdes,,both
Florida,District 17,2016.0,April Freeman,36,U.S. House,Democratic,,https://www.twitter.com/April4Congress,,both
Florida,District 8,2016.0,Bill Posey,65,U.S. House,Republican,,,https://www.twitter.com/CongBillPosey,both
Florida,District 18,2016.0,Brian Mast,55,U.S. House,Republican,https://www.twitter.com/BrianMastFL,,https://www.twitter.com/RepBrianMast,both
Florida,District 26,2016.0,Carlos Curbelo,56,U.S. House,Republican,,https://www.twitter.com/carloslcurbelo,,both
Florida,District 13,2016.0,Charlie Crist,52,U.S. House,Democratic,https://www.twitter.com/CharlieCrist,,https://www.twitter.com/repcharliecrist,both
Florida,District 14,2016.0,Christine Quinn,38,U.S. House,Republican,,https://www.twitter.com/quinnforcongres,,both
Florida,District 11,2016.0,Daniel Webster,67,U.S. House,Republican,,,https://www.twitter.com/RepWebster,both
Florida,District 9,2016.0,Darren Soto,58,U.S. House,Democratic,,https://www.twitter.com/DarrenSoto,https://www.twitter.com/RepDarrenSoto,both
Florida,District 23,2016.0,Debbie Wasserman Schultz,58,U.S. House,Democratic,,,https://www.twitter.com/RepDWStweets,both
Florida,District 19,2016.0,Francis Rooney,66,U.S. House,Republican,,,https://www.twitter.com/RepRooney,both
Florida,District 24,2016.0,Frederica Wilson,100,U.S. House,Democratic,,,https://www.twitter.com/RepWilson,both
Florida,District 12,2016.0,Gus Bilirakis,69,U.S. House,Republican,,,https://www.twitter.com/repgusbilirakis,both
Florida,District 16,2016.0,Jan Schneider,40,U.S. House,Democratic,,https://www.twitter.com/VoteJan2018,,both
Florida,District 23,2016.0,Joe Kaufman,42,U.S. House,Republican,,https://www.twitter.com/JoeKaufmanUSA,,both
Florida,District 4,2016.0,John Rutherford,71,U.S. House,Republican,https://www.twitter.com/JRutherfordFL,,https://www.twitter.com/Reprutherfordfl,both
Florida,District 14,2016.0,Kathy Castor,62,U.S. House,Democratic,,,https://www.twitter.com/USRepKCastor,both
Florida,District 21,2016.0,Lois Frankel,64,U.S. House,Democratic,https://www.twitter.com/LoisFrankel,,https://www.twitter.com/RepLoisFrankel,both
Florida,District 25,2016.0,Mario Diaz-Balart,62,U.S. House,Republican,https://www.twitter.com/MarioDBCamp,,https://www.twitter.com/MarioDB,both
Florida,District 1,2016.0,Matt Gaetz,69,U.S. House,Republican,,,https://www.twitter.com/RepMattGaetz,both
Florida,District 2,2016.0,Neal Dunn,69,U.S. House,Republican,,,https://www.twitter.com/drnealdunnfl2,both
Florida,District 21,2016.0,Paul Spain,36,U.S. House,Republican,,https://www.twitter.com/electpaulspain,,both
Florida,District 7,2016.0,Stephanie Murphy,52,U.S. House,Democratic,https://www.twitter.com/SMurphyCongress,,https://www.twitter.com/RepStephMurphy,both
Florida,District 22,2016.0,Ted Deutch,59,U.S. House,Democratic,,,https://www.twitter.com/repteddeutch,both
Florida,District 10,2016.0,Val Demings,65,U.S. House,Democratic,,,https://www.twitter.com/RepValDemings,both
Florida,District 16,2016.0,Vern Buchanan,60,U.S. House,Republican,,,https://www.twitter.com/vernbuchanan,both
Florida,District 9,2016.0,Wayne Liebnitzky,42,U.S. House,Republican,https://www.twitter.com/LiebnitzkyWayne,,,both
Georgia,District 8,2016.0,Austin Scott,68,U.S. House,Republican,https://www.twitter.com/ScottForGA,,https://www.twitter.com/AustinScottGA08,both
Georgia,District 11,2016.0,Barry Loudermilk,67,U.S. House,Republican,https://www.twitter.com/standwithbarry,,https://www.twitter.com/reploudermilk,both
Georgia,District 13,2016.0,David Scott,100,U.S. House,Democratic,https://www.twitter.com/Electdavidscott,,https://www.twitter.com/repdavidscott,both
Georgia,District 9,2016.0,Doug Collins,100,U.S. House,Republican,https://www.twitter.com/CollinsForGA,,,both
Georgia,District 3,2016.0,Drew Ferguson,68,U.S. House,Republican,https://www.twitter.com/DrewFergusonGA,,https://www.twitter.com/RepDrewFerguson,both
Georgia,District 1,2016.0,"Earl ""Buddy"" Carter",100,U.S. House,Republican,https://www.twitter.com/Buddy_Carter,https://www.twitter.com/Carter4Congress,https://www.twitter.com/repBuddyCarter,both
Georgia,District 4,2016.0,Hank Johnson,76,U.S. House,Democratic,https://www.twitter.com/ReElectHank,,https://www.twitter.com/RepHankJohnson,both
Georgia,District 10,2016.0,Jody Hice,100,U.S. House,Republican,https://www.twitter.com/jodyhice,,https://www.twitter.com/congressmanhice,both
Georgia,District 5,2016.0,John Lewis,84,U.S. House,Democratic,,,https://www.twitter.com/repjohnlewis,both
Georgia,District 7,2016.0,Rashid Malik,40,U.S. House,Democratic,https://www.twitter.com/DrMalikR,,,both
Georgia,District 12,2016.0,Rick Allen,62,U.S. House,Republican,https://www.twitter.com/rickallen,,https://www.twitter.com/RepRickAllen,both
Hawaii,District 2,2016.0,Tulsi Gabbard,81,U.S. House,Democratic,https://www.twitter.com/tulsigabbard,,https://www.twitter.com/tulsipress,both
Idaho,District 2,2016.0,Michael Simpson,67,U.S. House,Republican,https://www.twitter.com/mikesimpson4id,,https://www.twitter.com/CongMikeSimpson,both
Idaho,Senate,2016.0,Mike Crapo,69,U.S. Senate,Republican,,,https://www.twitter.com/mikecrapo,both
Illinois,District 16,2016.0,Adam Kinzinger,100,U.S. House,Republican,https://www.twitter.com/AdamKinzinger,,https://www.twitter.com/repkinzinger,both
Illinois,District 11,2016.0,Bill Foster,60,U.S. House,Democratic,https://www.twitter.com/Foster4Congress,,https://www.twitter.com/RepBillFoster,both
Illinois,District 1,2016.0,Bobby Rush,74,U.S. House,Democratic,https://www.twitter.com/bobbyrushfor1st,,https://www.twitter.com/repbobbyrush,both
Illinois,District 10,2016.0,Brad Schneider,53,U.S. House,Democratic,https://www.twitter.com/Schneider4IL10,,https://www.twitter.com/repschneider,both
Illinois,District 17,2016.0,Cheri Bustos,60,U.S. House,Democratic,https://www.twitter.com/cheribustos,,https://www.twitter.com/RepCheri,both
Illinois,District 3,2016.0,Daniel Lipinski,100,U.S. House,Democratic,https://www.twitter.com/DanLipinski,,https://www.twitter.com/RepLipinski,both
Illinois,District 7,2016.0,Danny K. Davis,84,U.S. House,Democratic,https://www.twitter.com/DannyKDavis7th,,https://www.twitter.com/RepDannyDavis,both
Illinois,District 18,2016.0,Darin LaHood,72,U.S. House,Republican,https://www.twitter.com/ElectLaHood,,https://www.twitter.com/RepLaHood,both
Illinois,District 18,2016.0,Junius Rodriguez,28,U.S. House,Democratic,,https://www.twitter.com/18thIL,,both
Illinois,District 12,2016.0,Mike Bost,57,U.S. House,Republican,https://www.twitter.com/BostForCongress,,https://www.twitter.com/RepBost,both
Illinois,District 5,2016.0,Mike Quigley,70,U.S. House,Democratic,https://www.twitter.com/QuigleyCampaign,,https://www.twitter.com/RepMikeQuigley,both
Illinois,District 6,2016.0,Peter Roskam,59,U.S. House,Republican,,https://www.twitter.com/PeterRoskam,,both
Illinois,District 8,2016.0,Raja Krishnamoorthi,58,U.S. House,Democratic,https://www.twitter.com/RajaForCongress,,https://www.twitter.com/CongressmanRaja,both
Illinois,District 14,2016.0,Randy Hultgren,59,U.S. House,Republican,,https://www.twitter.com/RandyHultgren,,both
Illinois,District 2,2016.0,Robin Kelly,80,U.S. House,Democratic,https://www.twitter.com/RobinLynneKelly,,https://www.twitter.com/RepRobinKelly,both
Illinois,District 13,2016.0,Rodney Davis,60,U.S. House,Republican,https://www.twitter.com/electrodney,,https://www.twitter.com/RodneyDavis,both
Illinois,Senate,2016.0,Tammy Duckworth,58,U.S. Senate,Democratic,,,https://www.twitter.com/SenDuckworth,both
Indiana,District 7,2016.0,André Carson,62,U.S. House,Democratic,https://www.twitter.com/andre4congress,,https://www.twitter.com/repandrecarson,both
Indiana,District 6,2016.0,Barry Welsh,29,U.S. House,Democratic,,https://www.twitter.com/barrywelsh_usa,,both
Indiana,District 2,2016.0,Jackie Walorski,61,U.S. House,Republican,https://www.twitter.com/jackiewalorski,,https://www.twitter.com/RepWalorski,both
Indiana,District 3,2016.0,Jim Banks,74,U.S. House,Republican,https://www.twitter.com/jim_banks,,https://www.twitter.com/RepJimBanks,both
Indiana,District 8,2016.0,Larry Bucshon,66,U.S. House,Republican,https://www.twitter.com/DrLarryBucshon,,https://www.twitter.com/RepLarryBucshon,both
Indiana,District 6,2016.0,Luke Messer,71,U.S. House,Republican,,https://www.twitter.com/LukeMesserIN,,both
Indiana,District 1,2016.0,Peter Visclosky,82,U.S. House,Democratic,https://www.twitter.com/TeamVisclosky,,,both
Indiana,District 9,2016.0,Shelli Yoder,43,U.S. House,Democratic,https://www.twitter.com/shelliyoder,,,both
Indiana,District 9,2016.0,Trey Hollingsworth,57,U.S. House,Republican,https://www.twitter.com/VoteForTrey,,https://www.twitter.com/reptrey,both
Iowa,District 3,2016.0,David Young,57,U.S. House,Republican,https://www.twitter.com/youngforiowa,,,both
Iowa,Senate,2016.0,Patty Judge,38,U.S. Senate,Democratic,,https://www.twitter.com/pattyforiowa,,both
Iowa,District 1,2016.0,Rod Blum,54,U.S. House,Republican,,https://www.twitter.com/BlumforCongress,,both
Iowa,District 4,2016.0,Steve King,61,U.S. House,Republican,,,https://www.twitter.com/SteveKingIA,both
Kansas,District 3,2016.0,Jay Sidie,45,U.S. House,Democratic,,https://www.twitter.com/Jay4congress,,both
Kansas,District 3,2016.0,Kevin Yoder,55,U.S. House,Republican,,https://www.twitter.com/KevinYoder,,both
Kansas,District 1,2016.0,Roger Marshall,70,U.S. House,Republican,https://www.twitter.com/rogermarshallmd,,,both
Kentucky,District 6,2016.0,Andy Barr,61,U.S. House,Republican,https://www.twitter.com/barrforcongress,,https://www.twitter.com/RepAndyBarr,both
Kentucky,District 2,2016.0,Brett Guthrie,100,U.S. House,Republican,https://www.twitter.com/brettguthrie,,https://www.twitter.com/RepGuthrie,both
Kentucky,District 5,2016.0,Hal Rogers,100,U.S. House,Republican,,,https://www.twitter.com/RepHalRogers,both
Kentucky,Senate,2016.0,Jim Gray,43,U.S. Senate,Democratic,,https://www.twitter.com/JimGrayCongress,,both
Kentucky,District 3,2016.0,John Yarmuth,64,U.S. House,Democratic,,,https://www.twitter.com/RepJohnYarmuth,both
Kentucky,District 4,2016.0,Thomas Massie,71,U.S. House,Republican,https://www.twitter.com/massieforky,,https://www.twitter.com/RepThomasMassie,both
Louisiana,District 2,2016.0,Cedric Richmond,75,U.S. House,Democratic,,,https://www.twitter.com/RepRichmond,both
Louisiana,District 3,2016.0,Clay Higgins,56,U.S. House,Republican,,,https://www.twitter.com/RepClayHiggins,both
Louisiana,District 6,2016.0,Garret Graves,74,U.S. House,Republican,https://www.twitter.com/garretgraves,,https://www.twitter.com/RepGarretGraves,both
Louisiana,District 1,2016.0,Lee Ann Dugas,19,U.S. House,Democratic,,https://www.twitter.com/LeeDugas2001,,both
Louisiana,District 4,2016.0,Mike Johnson,65,U.S. House,Republican,https://www.twitter.com/MikeJohnson,,https://www.twitter.com/RepMikeJohnson,both
Louisiana,District 1,2016.0,Steve Scalise,81,U.S. House,Republican,,,https://www.twitter.com/SteveScalise,both
Maine,District 2,2016.0,Bruce Poliquin,55,U.S. House,Republican,,https://www.twitter.com/BrucePoliquin,,both
Maine,District 1,2016.0,Chellie Pingree,58,U.S. House,Democratic,,,https://www.twitter.com/chelliepingree,both
Maine,District 1,2016.0,Mark Holbrook,42,U.S. House,Republican,,https://www.twitter.com/markholbrook_me,,both
Maryland,District 6,2016.0,Amie Hoeber,42,U.S. House,Republican,,https://www.twitter.com/amieformaryland,,both
Maryland,District 4,2016.0,Anthony Brown,76,U.S. House,Democratic,https://www.twitter.com/AnthonyBrownMD4,,https://www.twitter.com/RepAnthonyBrown,both
Maryland,District 2,2016.0,Dutch Ruppersberger,64,U.S. House,Democratic,https://www.twitter.com/GoDutchForMD,,https://www.twitter.com/Call_Me_Dutch,both
Maryland,District 7,2016.0,Elijah Cummings,77,U.S. House,Democratic,,https://www.twitter.com/reelectcummings,,both
Maryland,District 8,2016.0,Jamie Raskin,63,U.S. House,Democratic,https://www.twitter.com/jamie_raskin,,https://www.twitter.com/repraskin,both
Maryland,District 6,2016.0,John Delaney,58,U.S. House,Democratic,https://www.twitter.com/johndelaney,,,both
Maryland,District 3,2016.0,John Sarbanes,65,U.S. House,Democratic,https://www.twitter.com/JohnSarbanes,,https://www.twitter.com/RepSarbanes,both
Maryland,District 5,2016.0,Steny Hoyer,69,U.S. House,Democratic,https://www.twitter.com/StenyHoyer,,https://www.twitter.com/LeaderHoyer,both
Massachusetts,District 2,2016.0,Jim McGovern,98,U.S. House,Democratic,https://www.twitter.com/McGovernMA,,https://www.twitter.com/repmcgovern,both
Massachusetts,District 4,2016.0,Joseph Kennedy III,70,U.S. House,Democratic,https://www.twitter.com/joekennedy,,,both
Massachusetts,District 5,2016.0,Katherine Clark,99,U.S. House,Democratic,,,https://www.twitter.com/RepKClark,both
Massachusetts,District 7,2016.0,Michael Capuano,99,U.S. House,Democratic,,https://www.twitter.com/mikecapuano,,both
Massachusetts,District 1,2016.0,Richard Neal,78,U.S. House,Democratic,https://www.twitter.com/NealForCongress,,https://www.twitter.com/RepRichardNeal,both
Massachusetts,District 6,2016.0,Seth Moulton,98,U.S. House,Democratic,https://www.twitter.com/sethmoulton,,https://www.twitter.com/TeamMoulton,both
Massachusetts,District 8,2016.0,Stephen Lynch,72,U.S. House,Democratic,,,https://www.twitter.com/RepStephenLynch,both
Michigan,District 11,2016.0,Anil Kumar,44,U.S. House,Democratic,https://www.twitter.com/DrKumarMichigan,,,both
Michigan,District 2,2016.0,Bill Huizenga,65,U.S. House,Republican,https://www.twitter.com/billhuizenga,,https://www.twitter.com/RepHuizenga,both
Michigan,District 14,2016.0,Brenda Lawrence,80,U.S. House,Democratic,https://www.twitter.com/BrendaLLawrence,,https://www.twitter.com/RepLawrence,both
Michigan,District 5,2016.0,Dan Kildee,63,U.S. House,Democratic,https://www.twitter.com/dankildee,,https://www.twitter.com/RepDanKildee,both
Michigan,District 12,2016.0,Debbie Dingell,68,U.S. House,Democratic,,,https://www.twitter.com/RepDebDingell,both
Michigan,District 3,2016.0,Douglas Smith,39,U.S. House,Republican,,https://www.twitter.com/Doug_4Congress,,both
Michigan,District 6,2016.0,Fred Upton,61,U.S. House,Republican,https://www.twitter.com/uptonforallofus,,https://www.twitter.com/RepFredUpton,both
Michigan,District 7,2016.0,Gretchen Driskell,42,U.S. House,Democratic,https://www.twitter.com/gdriskell,,,both
Michigan,District 1,2016.0,Jack Bergman,57,U.S. House,Republican,,,https://www.twitter.com/RepJackBergman,both
Michigan,District 12,2016.0,Jeff Jones,32,U.S. House,Republican,,https://www.twitter.com/Vote_JeffJones,,both
Michigan,District 4,2016.0,John Moolenaar,65,U.S. House,Republican,https://www.twitter.com/JohnMoolenaar,,https://www.twitter.com/RepMoolenaar,both
Michigan,District 6,2016.0,Paul Clements,39,U.S. House,Democratic,,https://www.twitter.com/Clem4Congress,,both
Michigan,District 7,2016.0,Tim Walberg,58,U.S. House,Republican,,,https://www.twitter.com/RepWalberg,both
Minnesota,District 2,2016.0,Angie Craig,49,U.S. House,Democratic,https://www.twitter.com/angiecraigmn,,https://www.twitter.com/RepAngieCraig,both
Minnesota,District 4,2016.0,Betty McCollum,62,U.S. House,Democratic,,,https://www.twitter.com/BettyMcCollum04,both
Minnesota,District 7,2016.0,Dave Hughes,48,U.S. House,Republican,https://www.twitter.com/DHughesCongress,,,both
Minnesota,District 3,2016.0,Erik Paulsen,57,U.S. House,Republican,,https://www.twitter.com/Erik_Paulsen,,both
Minnesota,District 4,2016.0,Greg Ryan,38,U.S. House,Republican,,https://www.twitter.com/GregTRyan4US,,both
Minnesota,District 2,2016.0,Jason Lewis,51,U.S. House,Republican,https://www.twitter.com/LewisForMN,,,both
Minnesota,District 1,2016.0,Jim Hagedorn,50,U.S. House,Republican,,,https://www.twitter.com/RepHagedorn,both
Minnesota,District 6,2016.0,Tom Emmer,66,U.S. House,Republican,https://www.twitter.com/tomemmer,,https://www.twitter.com/reptomemmer,both
Mississippi,District 2,2016.0,Bennie Thompson,69,U.S. House,Democratic,,,https://www.twitter.com/BennieGThompson,both
Mississippi,District 4,2016.0,Steven Palazzo,69,U.S. House,Republican,https://www.twitter.com/StevenPalazzo,,https://www.twitter.com/CongPalazzo,both
Mississippi,District 1,2016.0,Trent Kelly,70,U.S. House,Republican,,,https://www.twitter.com/reptrentkelly,both
Missouri,District 2,2016.0,Ann Wagner,60,U.S. House,Republican,https://www.twitter.com/AnnLWagner,,https://www.twitter.com/RepAnnWagner,both
Missouri,District 7,2016.0,Billy Long,70,U.S. House,Republican,https://www.twitter.com/auctnr1,,https://www.twitter.com/USRepLong,both
Missouri,District 3,2016.0,Blaine Luetkemeyer,70,U.S. House,Republican,https://www.twitter.com/luetkemeyerb,,https://www.twitter.com/RepBlaine,both
Missouri,District 5,2016.0,Emanuel Cleaver,60,U.S. House,Democratic,,,https://www.twitter.com/repcleaver,both
Missouri,District 5,2016.0,Jacob Turk,40,U.S. House,Republican,,https://www.twitter.com/jacobturk,,both
Missouri,District 8,2016.0,Jason Smith,76,U.S. House,Republican,https://www.twitter.com/JasonSmithMO,,https://www.twitter.com/RepJasonSmith,both
Missouri,District 6,2016.0,Sam Graves,70,U.S. House,Republican,,,https://www.twitter.com/RepSamGraves,both
Missouri,District 4,2016.0,Vicky Hartzler,70,U.S. House,Republican,,,https://www.twitter.com/rephartzler,both
Missouri,District 1,2016.0,William Lacy Clay,78,U.S. House,Democratic,https://www.twitter.com/LacyClayMO1,,,both
Nebraska,District 3,2016.0,Adrian Smith,100,U.S. House,Republican,,,https://www.twitter.com/RepAdrianSmith,both
Nebraska,District 2,2016.0,Brad Ashford,49,U.S. House,Democratic,,https://www.twitter.com/bradashford18,,both
Nebraska,District 1,2016.0,Jeff Fortenberry,69,U.S. House,Republican,,,https://www.twitter.com/JeffFortenberry,both
Nevada,District 2,2016.0,Chip Evans,39,U.S. House,Democratic,https://www.twitter.com/chip4nv,,,both
Nevada,District 4,2016.0,Cresent Hardy,48,U.S. House,Republican,,https://www.twitter.com/CresentHardy,,both
Nevada,District 3,2016.0,Danny Tarkanian,49,U.S. House,Republican,,https://www.twitter.com/dannytarkanian,,both
Nevada,District 2,2016.0,Mark Amodei,61,U.S. House,Republican,https://www.twitter.com/amodeifornevada,,https://www.twitter.com/markamodeinv2,both
New Hampshire,District 2,2016.0,Annie Kuster,52,U.S. House,Democratic,https://www.twitter.com/AnnMcLaneKuster,,https://www.twitter.com/RepAnnieKuster,both
New Jersey,District 8,2016.0,Albio Sires,79,U.S. House,Democratic,,,https://www.twitter.com/RepSires,both
New Jersey,District 9,2016.0,Bill Pascrell,71,U.S. House,Democratic,https://www.twitter.com/pascrellfornj,,https://www.twitter.com/BillPascrell,both
New Jersey,District 1,2016.0,Bob Patterson,38,U.S. House,Republican,https://www.twitter.com/BobPattersonSJ,,,both
New Jersey,District 12,2016.0,Bonnie Watson Coleman,65,U.S. House,Democratic,https://www.twitter.com/Bonnie4Congress,,https://www.twitter.com/RepBonnie,both
New Jersey,District 4,2016.0,Chris Smith,65,U.S. House,Republican,,,https://www.twitter.com/RepChrisSmith,both
New Jersey,District 1,2016.0,Donald Norcross,62,U.S. House,Democratic,https://www.twitter.com/DonNorcross4NJ,,https://www.twitter.com/DonaldNorcross,both
New Jersey,District 10,2016.0,Donald Payne Jr.,87,U.S. House,Democratic,,,https://www.twitter.com/RepDonaldPayne,both
New Jersey,District 6,2016.0,Frank Pallone,64,U.S. House,Democratic,https://www.twitter.com/pallonefornj,,https://www.twitter.com/frankpallone,both
New Jersey,District 9,2016.0,Hector Castillo,29,U.S. House,Republican,https://www.twitter.com/HCastillo2020,,,both
New Jersey,District 5,2016.0,Josh Gottheimer,52,U.S. House,Democratic,https://www.twitter.com/JoshGottheimer,,https://www.twitter.com/RepJoshG,both
New Jersey,District 7,2016.0,Leonard Lance,56,U.S. House,Republican,,https://www.twitter.com/LeonardLanceNJ7,,both
New Jersey,District 3,2016.0,Tom MacArthur,60,U.S. House,Republican,,https://www.twitter.com/tmac4congress,,both
New Mexico,District 2,2016.0,Steve Pearce,63,U.S. House,Republican,,https://www.twitter.com/pearce4nm,,both
New York,District 13,2016.0,Adriano Espaillat,91,U.S. House,Democratic,,https://www.twitter.com/EspaillatNY,https://www.twitter.com/RepEspaillat,both
New York,District 26,2016.0,Brian Higgins,75,U.S. House,Democratic,,,https://www.twitter.com/repbrianhiggins,both
New York,District 12,2016.0,Carolyn Maloney,83,U.S. House,Democratic,https://www.twitter.com/CarolynBMaloney,,https://www.twitter.com/RepMaloney,both
New York,District 27,2016.0,Chris Collins,67,U.S. House,Republican,,https://www.twitter.com/collinsny27,,both
New York,District 22,2016.0,Claudia Tenney,53,U.S. House,Republican,https://www.twitter.com/claudiatenney,,,both
New York,District 11,2016.0,Daniel Donovan,62,U.S. House,Republican,,https://www.twitter.com/DanDonovan_NY,,both
New York,District 2,2016.0,DuWayne Gregory,38,U.S. House,Democratic,,https://www.twitter.com/GregoryForNY2,,both
New York,District 16,2016.0,Eliot Engel,95,U.S. House,Democratic,https://www.twitter.com/teamengel,,https://www.twitter.com/RepEliotEngel,both
New York,District 21,2016.0,Elise Stefanik,68,U.S. House,Republican,https://www.twitter.com/EliseStefanik,,https://www.twitter.com/RepStefanik,both
New York,District 6,2016.0,Grace Meng,73,U.S. House,Democratic,https://www.twitter.com/grace4ny,,https://www.twitter.com/RepGraceMeng,both
New York,District 5,2016.0,Gregory Meeks,86,U.S. House,Democratic,,,https://www.twitter.com/repgregorymeeks,both
New York,District 8,2016.0,Hakeem Jeffries,93,U.S. House,Democratic,,,https://www.twitter.com/RepJeffries,both
New York,District 10,2016.0,Jerrold Nadler,78,U.S. House,Democratic,https://www.twitter.com/JerryNadler,,https://www.twitter.com/RepJerryNadler,both
New York,District 19,2016.0,John Faso,54,U.S. House,Republican,,https://www.twitter.com/JohnFasoNy,,both
New York,District 24,2016.0,John Katko,61,U.S. House,Republican,,,https://www.twitter.com/RepJohnKatko,both
New York,District 14,2016.0,Joseph Crowley,83,U.S. House,Democratic,https://www.twitter.com/joecrowleyny,https://www.twitter.com/JoeCrowleyNY,,both
New York,District 4,2016.0,Kathleen Rice,60,U.S. House,Democratic,,,https://www.twitter.com/repkathleenrice,both
New York,District 1,2016.0,Lee Zeldin,59,U.S. House,Republican,https://www.twitter.com/leezeldin,,https://www.twitter.com/RepLeeZeldin,both
New York,District 25,2016.0,Louise Slaughter,56,U.S. House,Democratic,,https://www.twitter.com/VoteLouiseNY,,both
